Datetime,High
2023-01-13 14:52:00,479590.0
2023-01-13 14:53:00,479590.0
2023-01-13 14:54:00,479800.0
2023-01-13 14:55:00,479782.75
2023-01-13 14:56:00,479924.0
2023-01-13 14:57:00,480015.0
2023-01-13 14:58:00,480135.0
2023-01-13 14:59:00,480180.0
2023-01-13 15:00:00,479956.125
2023-01-13 15:01:00,480225.0
2023-01-13 15:02:00,480374.0
2023-01-13 15:03:00,480525.0
2023-01-13 15:04:00,480555.0
2023-01-13 15:05:00,480554.96875
2023-01-13 15:06:00,480540.0
2023-01-13 15:07:00,480540.0
2023-01-13 15:08:00,480306.0
2023-01-13 15:09:00,480471.625
2023-01-13 15:10:00,480517.75
2023-01-13 15:11:00,480380.0
2023-01-13 15:12:00,480232.75
2023-01-13 15:13:00,480389.78125
2023-01-13 15:14:00,480435.0
2023-01-13 15:15:00,480400.9375
2023-01-13 15:16:00,480113.625
2023-01-13 15:17:00,480400.96875
2023-01-13 15:18:00,480460.96875
2023-01-13 15:19:00,480112.5
2023-01-13 15:20:00,480390.0
2023-01-13 15:21:00,480480.0
2023-01-13 15:22:00,480569.03125
2023-01-13 15:23:00,480555.0
2023-01-13 15:24:00,480386.0
2023-01-13 15:25:00,480656.03125
2023-01-13 15:26:00,480428.625
2023-01-13 15:27:00,480585.0
2023-01-13 15:28:00,480262.5
2023-01-13 15:29:00,480345.0
2023-01-13 15:30:00,480121.125
2023-01-13 15:31:00,480152.28125
2023-01-13 15:32:00,480466.125
2023-01-13 15:33:00,480405.0
2023-01-13 15:34:00,480463.03125
2023-01-13 15:35:00,480442.625
2023-01-13 15:36:00,480619.625
2023-01-13 15:37:00,480958.03125
2023-01-13 15:38:00,481000.0
2023-01-13 15:39:00,481168.03125
2023-01-13 15:40:00,481344.9375
2023-01-13 15:41:00,481359.9375
2023-01-13 15:42:00,481428.96875
2023-01-13 15:43:00,481528.0
2023-01-13 15:44:00,481142.5
2023-01-13 15:45:00,480792.5
2023-01-13 15:46:00,480749.90625
2023-01-13 15:47:00,480749.8125
